Rk,Player,Age,Team,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards
366.0,Leonte Carroo,22.0,MIA,WR,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
367.0,Brent Celek,31.0,PHI,TE,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
368.0,Garrett Celek,28.0,SFO,TE,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
369.0,Gerald Christian,25.0,BUF,TE,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
370.0,Charles Clay,27.0,BUF,TE,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
371.0,Brandon Coleman,24.0,NOR,WR,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
372.0,Chris Conley,24.0,KAN,WR,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
373.0,Jared Cook,29.0,GNB,TE,10.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
374.0,Pharoh Cooper,21.0,LAR,WR,10.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
375.0,Cody Core,22.0,CIN,WR,8.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
376.0,Michael Crabtree,29.0,OAK,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
377.0,Alan Cross,23.0,TAM,TE,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
378.0,Victor Cruz,30.0,NYG,WR,15.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
379.0,Geremy Davis,24.0,SDG,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
380.0,Kellen Davis,31.0,NYJ,TE,8.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
381.0,Trevor Davis,23.0,GNB,WR,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
382.0,Vernon Davis,32.0,WAS,TE,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
383.0,Eric Decker,29.0,NYJ,WR,3.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
384.0,A.J. Derby,25.0,DEN,TE,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
385.0,Seth Devalve,23.0,CLE,TE,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
386.0,James Develin,28.0,NWE,RB,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
387.0,Ed Dickson,29.0,CAR,TE,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
388.0,Patrick DiMarco,27.0,ATL,RB,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
389.0,Josh Doctson,24.0,WAS,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
390.0,Larry Donnell,28.0,NYG,TE,14.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
391.0,Harry Douglas,32.0,TEN,WR,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
392.0,Jack Doyle,26.0,IND,TE,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
393.0,Quinton Dunbar,24.0,WAS,DB,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
394.0,Tyler Eifert,26.0,CIN,TE,8.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
395.0,Alex Ellis,23.0,JAX,TE,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
396.0,Alex Erickson,24.0,CIN,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
397.0,Zach Ertz,26.0,PHI,TE,14.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
398.0,Gavin Escobar,25.0,DAL,TE,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
399.0,Mike Evans,23.0,TAM,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2"
400.0,Anthony Fasano,32.0,TEN,TE,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
401.0,Darren Fells,30.0,ARI,TE,14.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
402.0,C.J. Fiedorowicz,25.0,HOU,TE,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
403.0,Eric Fisher,25.0,KAN,LT,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
404.0,Jake Fisher,23.0,CIN,T,15.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
405.0,Michael Floyd,27.0,2TM,WR,15.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
405.0,Michael Floyd,27.0,ARI,WR,13.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
405.0,Michael Floyd,27.0,NWE,WR,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
406.0,Bennie Fowler,25.0,DEN,WR,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
407.0,Isaac Fruechte,25.0,MIN,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
408.0,Devin Funchess,22.0,CAR,WR,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
409.0,Pierre Garcon,30.0,WAS,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
410.0,Antonio Gates,36.0,SDG,TE,14.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
411.0,Crockett Gillmore,25.0,BAL,TE,7.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
412.0,Brittan Golden,28.0,ARI,WR,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
413.0,Marquise Goodwin,26.0,BUF,WR,15.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
414.0,Ryan Grant,26.0,WAS,WR,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
415.0,MarQueis Gray,27.0,MIA,TE,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
416.0,A.J. Green,28.0,CIN,WR,10.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
417.0,Ladarius Green,26.0,PIT,TE,6.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
418.0,Virgil Green,28.0,DEN,TE,12.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
419.0,Dorial Green-Beckham,23.0,PHI,WR,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
420.0,Rashad Greene,24.0,JAX,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,
421.0,Jermaine Gresham,28.0,ARI,TE,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
422.0,Ryan Griffin,26.0,HOU,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
423.0,Xavier Grimble,24.0,PIT,TE,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
424.0,Rob Gronkowski,27.0,NWE,TE,8.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
425.0,Cobi Hamilton,26.0,PIT,WR,11.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
426.0,Connor Hamlett,24.0,CLE,TE,3.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
427.0,Je'Ron Hamm,24.0,SFO,TE,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
428.0,Clay Harbor,29.0,DET,TE,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
429.0,Justin Hardy,25.0,ATL,WR,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
430.0,Chris Harper,23.0,SFO,WR,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
431.0,Demetrius Harris,25.0,KAN,WR,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
432.0,Dwayne Harris,29.0,NYG,WR,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,PB
433.0,Maurice Harris,24.0,WAS,WR,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
434.0,Hunter Henry,22.0,SDG,TE,15.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
435.0,Jeff Heuerman,24.0,DEN,TE,12.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
436.0,Ryan Hewitt,25.0,CIN,TE,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
437.0,Tyler Higbee,23.0,LAR,TE,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
438.0,Rashard Higgins,22.0,CLE,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
439.0,Josh Hill,26.0,NOR,TE,9.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
440.0,T.Y. Hilton,27.0,IND,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
441.0,Andre Holmes,28.0,OAK,WR,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
442.0,Austin Hooper,22.0,ATL,TE,14.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
443.0,DeAndre Hopkins,24.0,HOU,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
444.0,Justin Hunter,25.0,BUF,WR,12.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
445.0,Allen Hurns,25.0,JAX,WR,11.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
446.0,Dontrelle Inman,27.0,SDG,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
447.0,DeSean Jackson,30.0,WAS,WR,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
448.0,Vincent Jackson,33.0,TAM,WR,5.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
449.0,Jesse James,22.0,PIT,TE,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
450.0,Alshon Jeffery,26.0,CHI,WR,12.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
451.0,Andre Johnson,35.0,TEN,WR,8.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
452.0,Charles Johnson,27.0,MIN,WR,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
453.0,David Johnson,29.0,PIT,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
454.0,Dominique Jones,29.0,MIA,TE,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
455.0,Julio Jones,27.0,ATL,WR,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-1"
456.0,T.J. Jones,24.0,DET,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
457.0,Jermaine Kearse,26.0,SEA,WR,16.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
458.0,Lance Kendricks,28.0,LAR,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
459.0,Jeremy Kerley,28.0,SFO,WR,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,
460.0,Tavarres King,26.0,NYG,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
461.0,Ben Koyack,23.0,JAX,TE,14.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
462.0,Henry Krieger-Coble,24.0,DEN,TE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
463.0,Tyler Kroft,24.0,CIN,TE,14.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
464.0,Cody Latimer,24.0,DEN,WR,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
465.0,Khari Lee,24.0,DET,TE,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
466.0,Matt Lengel,26.0,NWE,TE,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
467.0,Anthony Levine,29.0,BAL,DB,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
468.0,Taylor Lewan,25.0,TEN,LT,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
469.0,Dezmin Lewis,24.0,BUF,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
470.0,Marcedes Lewis,32.0,JAX,TE,10.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
471.0,Roger Lewis,23.0,NYG,WR,13.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
472.0,Ricardo Louis,22.0,CLE,WR,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
473.0,Chris Manhertz,24.0,CAR,TE,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
474.0,Brandon Marshall,32.0,NYJ,WR,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
475.0,Jalin Marshall,21.0,NYJ,WR,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,
476.0,Freddie Martino,25.0,TAM,WR,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
477.0,Jordan Matthews,24.0,PHI,WR,14.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
478.0,Rishard Matthews,27.0,TEN,WR,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
479.0,Vance McDonald,26.0,SFO,WR,11.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
480.0,Tanner McEvoy,23.0,SEA,TE,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
481.0,Sean McGrath,29.0,SDG,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
482.0,Paul McRoberts,24.0,LAR,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
483.0,Zach Miller,32.0,CHI,TE,10.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
484.0,Malcolm Mitchell,24.0,NWE,WR,14.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
485.0,Ifeanyi Momah,27.0,ARI,WR,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
486.0,David Morgan,23.0,MIN,TE,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
487.0,Matthew Mulligan,31.0,DET,TE,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
488.0,Keith Mumphery,24.0,HOU,WR,11.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
489.0,Marcus Murphy,25.0,NOR,RB,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
490.0,Brandon Myers,31.0,TAM,TE,16.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
491.0,Jordy Nelson,31.0,GNB,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,AP CPoY-1
492.0,Troy Niklas,24.0,ARI,TE,3.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
493.0,Roosevelt Nix,24.0,PIT,RB,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
494.0,Nick O'Leary,24.0,BUF,RB,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
495.0,James O'Shaughnessy,24.0,KAN,TE,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
496.0,Greg Olsen,31.0,CAR,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-2"
497.0,DeVante Parker,23.0,MIA,WR,15.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
498.0,Quinton Patton,26.0,SFO,WR,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
499.0,Niles Paul,27.0,WAS,WR,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
500.0,Logan Paulsen,29.0,CHI,TE,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
501.0,Jordan Payton,23.0,CLE,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
502.0,Charone Peake,24.0,NYJ,WR,15.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
503.0,Donald Penn,33.0,OAK,LT,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB
504.0,Justin Perillo,25.0,GNB,TE,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
505.0,Joshua Perkins,23.0,ATL,TE,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
506.0,John Phillips,29.0,2TM,TE,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
506.0,John Phillips,29.0,DEN,TE,8.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
506.0,John Phillips,29.0,NOR,TE,8.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
507.0,Dennis Pitta,31.0,BAL,TE,16.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,AP CPoY-3
508.0,Walt Powell,25.0,BUF,WR,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
509.0,MyCole Pruitt,24.0,2TM,TE,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
509.0,MyCole Pruitt,24.0,MIN,TE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
509.0,MyCole Pruitt,24.0,CHI,TE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
510.0,Brian Quick,27.0,LAR,WR,16.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
511.0,Kalif Raymond,22.0,DEN,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
512.0,Jordan Reed,26.0,WAS,TE,12.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,PB
513.0,Chase Reynolds,29.0,LAR,RB,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
514.0,Mychal Rivera,26.0,OAK,TE,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
515.0,Andre Roberts,28.0,DET,WR,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
516.0,Seth Roberts,25.0,OAK,WR,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
517.0,A'Shawn Robinson,21.0,DET,LDT,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
518.0,Aldrick Robinson,28.0,ATL,WR,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
519.0,Allen Robinson,23.0,JAX,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
520.0,Richard Rodgers,24.0,GNB,TE,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
521.0,Chester Rogers,22.0,IND,WR,14.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
522.0,Jeremy Ross,28.0,ARI,WR,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
523.0,Rashad Ross,26.0,WAS,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
524.0,Eddie Royal,30.0,CHI,WR,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
525.0,Kyle Rudolph,27.0,MIN,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
526.0,Greg Salas,28.0,BUF,WR,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
527.0,Austin Seferian-Jenkins,24.0,2TM,TE,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
527.0,Austin Seferian-Jenkins,24.0,TAM,TE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
527.0,Austin Seferian-Jenkins,24.0,NYJ,TE,7.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
528.0,Anthony Sherman,28.0,KAN,RB,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
529.0,Cecil Shorts,29.0,TAM,WR,9.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
530.0,Dion Sims,25.0,MIA,TE,14.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
531.0,DeAndre Smelter,25.0,SFO,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
532.0,Devin Smith,24.0,NYJ,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
533.0,Lee Smith,29.0,OAK,TE,4.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
534.0,Rod Smith,24.0,DAL,RB,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
535.0,Steve Smith Sr.,37.0,BAL,WR,14.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
536.0,Torrey Smith,27.0,SFO,WR,12.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
537.0,Willie Snead,24.0,NOR,WR,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
538.0,Neal Sterling,24.0,JAX,WR,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
539.0,Kenny Stills,24.0,MIA,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
540.0,Luke Stocker,28.0,TAM,TE,12.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
541.0,Rod Streater,28.0,SFO,WR,16.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
542.0,Devin Street,25.0,IND,WR,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
543.0,Jaelen Strong,22.0,HOU,WR,8.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
544.0,Phillip Supernaw,26.0,TEN,TE,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
545.0,Geoff Swaim,23.0,DAL,TE,9.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
546.0,Erik Swoope,24.0,IND,TE,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
547.0,Jacob Tamme,31.0,ATL,TE,8.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
548.0,Jordan Taylor,24.0,DEN,WR,16.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
549.0,Randall Telfer,24.0,CLE,TE,14.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
550.0,Demaryius Thomas,29.0,DEN,WR,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,PB
551.0,Julius Thomas,28.0,JAX,TE,9.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
552.0,Michael Thomas,23.0,NOR,WR,15.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
553.0,Mike Thomas,22.0,LAR,WR,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
554.0,Deonte Thompson,27.0,CHI,WR,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
555.0,D.J. Tialavea,25.0,ATL,TE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
556.0,Levine Toilolo,25.0,ATL,TE,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
557.0,Ross Travis,23.0,KAN,LB,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
558.0,Laquon Treadwell,21.0,MIN,WR,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
559.0,Paul Turner,23.0,PHI,WR,4.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
560.0,Will Tye,25.0,NYG,TE,16.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
561.0,C.J. Uzomah,23.0,CIN,TE,10.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
562.0,Hakeem Valles,24.0,ARI,TE,11.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
563.0,Nick Vannett,23.0,SEA,TE,9.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
564.0,Danny Vitale,23.0,CLE,RB,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
565.0,Clive Walford,25.0,OAK,TE,15.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
566.0,Darren Waller,24.0,BAL,WR,12.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
567.0,Tony Washington,24.0,JAX,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
568.0,Sammy Watkins,23.0,BUF,WR,8.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
569.0,Joe Webb,30.0,CAR,WR,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
570.0,Griff Whalen,26.0,SDG,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
571.0,Markus Wheaton,25.0,PIT,WR,3.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
572.0,Cole Wick,23.0,DET,TE,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
573.0,Brandon Williams,29.0,SEA,TE,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
574.0,Kasen Williams,24.0,SEA,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
575.0,Nick Williams,26.0,ATL,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
